ds_cargo;cd_municipio;nm_municipio;nm_regiao;nr_turno;sg_uf;nr_zona;qt_secoes_agregadas;qt_aptos_tot;qt_comparecimento;qt_votos_nom_validos;qt_votos_brancos;qt_total_vt_leg_validos;qt_total_votos_anulados;qt_votos_validos;qt_votos;qt_total_votos_nulos
Presidente;76910;MARINGÁ;SUL;2;PR;192;0;98324;79663;76758;1059;0;0;76758;79663;1846
Presidente;76937;MARIÓPOLIS;SUL;2;PR;47;0;5262;4451;4337;49;0;0;4337;4451;65
Presidente;76953;MARMELEIRO;SUL;2;PR;140;0;11492;9577;9340;112;0;0;9340;9577;125
Presidente;76970;MARUMBI;SUL;2;PR;70;0;3703;3222;3124;30;0;0;3124;3222;68
Presidente;76996;MATELÂNDIA;SUL;2;PR;118;0;13892;10902;10692;82;0;0;10692;10902;128
Presidente;77011;MEDIANEIRA;SUL;2;PR;114;0;38591;30638;29910;294;0;0;29910;30638;434
Presidente;77038;MIRADOR;SUL;2;PR;100;0;2169;1639;1607;17;0;0;1607;1639;15
Presidente;77054;MIRASELVA;SUL;2;PR;65;0;1755;1514;1477;16;0;0;1477;1514;21
Presidente;77070;MOREIRA SALES;SUL;2;PR;92;0;9750;7724;7499;92;0;0;7499;7724;133
Presidente;77097;MORRETES;SUL;2;PR;51;1;13746;10947;10632;138;0;0;10632;10947;177
Presidente;77119;MUNHOZ DE MELO;SUL;2;PR;150;0;3369;2801;2730;28;0;0;2730;2801;43
Presidente;77135;NOSSA SENHORA DAS GRAÇAS;SUL;2;PR;95;0;3062;2557;2489;32;0;0;2489;2557;36
Presidente;77151;NOVA ALIANÇA DO IVAÍ;SUL;2;PR;72;0;1444;1203;1179;6;0;0;1179;1203;18
Presidente;77178;NOVA AMÉRICA DA COLINA;SUL;2;PR;35;0;3096;2609;2529;26;0;0;2529;2609;54
Presidente;77194;NOVA CANTU;SUL;2;PR;169;0;5894;4742;4616;52;0;0;4616;4742;74
Presidente;77216;NOVA ESPERANÇA;SUL;2;PR;71;0;20992;16256;15798;181;0;0;15798;16256;277
Presidente;77232;NOVA FÁTIMA;SUL;2;PR;108;0;6385;4823;4650;68;0;0;4650;4823;105
Presidente;77259;NOVA LONDRINA;SUL;2;PR;96;0;10595;7686;7483;59;0;0;7483;7686;144
Presidente;77275;ORTIGUEIRA;SUL;2;PR;167;0;19008;14549;14130;194;0;0;14130;14549;225
Presidente;77291;OURIZONA;SUL;2;PR;102;0;2856;2349;2266;27;0;0;2266;2349;56
Presidente;77313;PAIÇANDU;SUL;2;PR;154;0;29015;23322;22469;358;0;0;22469;23322;495
Presidente;77330;PALMAS;SUL;2;PR;32;0;32167;24354;23776;282;0;0;23776;24354;296
Presidente;77356;PALMEIRA;SUL;2;PR;13;0;26576;22490;21771;319;0;0;21771;22490;400
Presidente;77372;PALMITAL;SUL;2;PR;134;1;10869;8563;8368;73;0;0;8368;8563;122
Presidente;77399;PALOTINA;SUL;2;PR;124;0;24969;20420;19997;156;0;0;19997;20420;267
Presidente;77410;PARAÍSO DO NORTE;SUL;2;PR;100;0;9959;8094;7871;77;0;0;7871;8094;146
Presidente;77437;PARANACITY;SUL;2;PR;91;0;7875;6121;5930;56;0;0;5930;6121;135
Presidente;77453;PARANAGUÁ;SUL;2;PR;5;0;105430;85699;83002;1266;0;0;83002;85699;1431
Presidente;77470;PARANAPOEMA;SUL;2;PR;91;0;2081;1737;1701;12;0;0;1701;1737;24
Presidente;77496;PARANAVAÍ;SUL;2;PR;72;0;63945;51730;50124;675;0;0;50124;51730;931
Presidente;77518;PATO BRANCO;SUL;2;PR;73;2;65138;52371;50977;620;0;0;50977;52371;774
Presidente;77534;PAULA FREITAS;SUL;2;PR;33;2;4506;3780;3669;40;0;0;3669;3780;71
Presidente;77550;PAULO FRONTIN;SUL;2;PR;37;0;5528;4755;4588;80;0;0;4588;4755;87
Presidente;77577;PEABIRU;SUL;2;PR;74;0;10576;8282;8009;105;0;0;8009;8282;168
Presidente;77593;PÉROLA D'OESTE;SUL;2;PR;107;0;5381;4460;4390;30;0;0;4390;4460;40
Presidente;77615;PIÊN;SUL;2;PR;144;0;10004;8803;8567;98;0;0;8567;8803;138
Presidente;77631;PINHALÃO;SUL;2;PR;19;1;5496;4511;4378;64;0;0;4378;4511;69
Presidente;77658;PINHÃO;SUL;2;PR;160;5;23760;18318;17767;242;0;0;17767;18318;309
Presidente;77674;PIRAÍ DO SUL;SUL;2;PR;27;0;18826;15341;14715;319;0;0;14715;15341;307
Presidente;77690;PIRAQUARA;SUL;2;PR;155;0;69457;55521;53451;917;0;0;53451;55521;1153
Presidente;77712;PITANGA;SUL;2;PR;38;1;27152;20980;20412;260;0;0;20412;20980;308
Presidente;77739;PLANALTINA DO PARANÁ;SUL;2;PR;94;0;3195;2713;2643;21;0;0;2643;2713;49
Presidente;77755;PLANALTO;SUL;2;PR;107;0;10673;8587;8423;59;0;0;8423;8587;105
Presidente;77771;PONTA GROSSA;SUL;2;PR;14;0;87261;72027;69044;1304;0;0;69044;72027;1679
Presidente;77771;PONTA GROSSA;SUL;2;PR;15;0;94807;78681;75380;1441;0;0;75380;78681;1860
Presidente;77771;PONTA GROSSA;SUL;2;PR;139;0;70463;58300;56032;1030;0;0;56032;58300;1238
Presidente;77798;PORECATU;SUL;2;PR;65;0;9801;7782;7546;94;0;0;7546;7782;142
Presidente;77810;PORTO AMAZONAS;SUL;2;PR;13;0;3777;3078;2949;63;0;0;2949;3078;66
Presidente;77836;PORTO RICO;SUL;2;PR;85;0;2557;2154;2118;9;0;0;2118;2154;27
Presidente;77852;PORTO VITÓRIA;SUL;2;PR;153;1;3151;2591;2508;34;0;0;2508;2591;49
Presidente;77879;PRESIDENTE CASTELO BRANCO;SUL;2;PR;71;0;4024;3192;3092;34;0;0;3092;3192;66
Presidente;77895;PRIMEIRO DE MAIO;SUL;2;PR;104;0;8769;7217;6980;87;0;0;6980;7217;150
Presidente;77917;PRUDENTÓPOLIS;SUL;2;PR;30;5;38742;32123;31213;405;0;0;31213;32123;505
Presidente;77933;QUATIGUÁ;SUL;2;PR;55;0;6662;5516;5334;67;0;0;5334;5516;115
Presidente;77950;QUATRO BARRAS;SUL;2;PR;195;1;16710;13994;13495;176;0;0;13495;13994;323
Presidente;77976;QUERÊNCIA DO NORTE;SUL;2;PR;85;0;7855;6596;6446;58;0;0;6446;6596;92
Presidente;77992;QUINTA DO SOL;SUL;2;PR;116;0;4366;3444;3360;31;0;0;3360;3444;53
Presidente;78018;QUITANDINHA;SUL;2;PR;11;1;13474;11601;11248;149;0;0;11248;11601;204
Presidente;78034;RANCHO ALEGRE;SUL;2;PR;84;0;3122;2626;2541;23;0;0;2541;2626;62
Presidente;78050;REALEZA;SUL;2;PR;130;1;14782;11777;11486;116;0;0;11486;11777;175
Presidente;78077;REBOUÇAS;SUL;2;PR;62;0;11914;10080;9728;165;0;0;9728;10080;187
Presidente;78093;RENASCENÇA;SUL;2;PR;140;1;5259;4415;4320;38;0;0;4320;4415;57
Presidente;78115;RESERVA;SUL;2;PR;39;1;20502;15995;15474;221;0;0;15474;15995;300
Presidente;78131;RIBEIRÃO CLARO;SUL;2;PR;23;0;9774;7696;7405;80;0;0;7405;7696;211
Presidente;78158;RIBEIRÃO DO PINHAL;SUL;2;PR;82;0;10429;7994;7733;95;0;0;7733;7994;166
Presidente;78174;RIO AZUL;SUL;2;PR;62;0;10882;9536;9214;120;0;0;9214;9536;202
Presidente;78190;RIO BOM;SUL;2;PR;76;0;2969;2432;2336;35;0;0;2336;2432;61
Presidente;78212;RIO BRANCO DO SUL;SUL;2;PR;156;1;26384;22242;21584;313;0;0;21584;22242;345
Presidente;78239;RIO NEGRO;SUL;2;PR;11;0;23882;19784;19119;320;0;0;19119;19784;345
Presidente;78255;ROLÂNDIA;SUL;2;PR;59;0;49234;39809;38355;569;0;0;38355;39809;885
Presidente;78271;RONCADOR;SUL;2;PR;141;1;8677;7067;6843;82;0;0;6843;7067;142
Presidente;78298;RONDON;SUL;2;PR;100;0;7421;5939;5790;51;0;0;5790;5939;98
Presidente;78310;SABÁUDIA;SUL;2;PR;61;0;6059;5209;5037;63;0;0;5037;5209;109
Presidente;78336;SALGADO FILHO;SUL;2;PR;131;1;3561;3034;2948;43;0;0;2948;3034;43
Presidente;78352;SALTO DO ITARARÉ;SUL;2;PR;21;0;4289;3473;3322;50;0;0;3322;3473;101
Presidente;78379;SALTO DO LONTRA;SUL;2;PR;162;2;11164;9176;9020;59;0;0;9020;9176;97
Presidente;78395;SANTA AMÉLIA;SUL;2;PR;58;0;3037;2405;2337;29;0;0;2337;2405;39
Presidente;78417;SANTA CECÍLIA DO PAVÃO;SUL;2;PR;63;0;3071;2446;2357;33;0;0;2357;2446;56
Presidente;78433;SANTA CRUZ DE MONTE CASTELO;SUL;2;PR;94;0;6419;5419;5280;62;0;0;5280;5419;77
Presidente;78450;SANTA FÉ;SUL;2;PR;150;0;8938;7368;7157;73;0;0;7157;7368;138
Presidente;78476;SANTA INÊS;SUL;2;PR;95;0;1704;1431;1392;10;0;0;1392;1431;29
Presidente;78492;SANTA ISABEL DO IVAÍ;SUL;2;PR;94;0;6921;5595;5440;61;0;0;5440;5595;94
Presidente;78514;SANTA IZABEL DO OESTE;SUL;2;PR;130;0;9184;7568;7422;55;0;0;7422;7568;91
Presidente;78530;SANTA MARIANA;SUL;2;PR;109;0;9483;7405;7153;108;0;0;7153;7405;144
Presidente;78557;SANTANA DO ITARARÉ;SUL;2;PR;20;0;4476;3656;3536;53;0;0;3536;3656;67
Presidente;78573;SANTO ANTÔNIO DO SUDOESTE;SUL;2;PR;83;0;14976;12349;12108;117;0;0;12108;12349;124
Presidente;78590;SANTO ANTÔNIO DA PLATINA;SUL;2;PR;22;0;32608;26157;25309;395;0;0;25309;26157;453
Presidente;78611;SANTO ANTONIO DO CAIUÁ;SUL;2;PR;87;0;2340;1938;1881;18;0;0;1881;1938;39
Presidente;78638;SANTO ANTÔNIO DO PARAÍSO;SUL;2;PR;99;0;2111;1764;1708;27;0;0;1708;1764;29
Presidente;78654;SANTO INÁCIO;SUL;2;PR;159;0;4549;3800;3694;30;0;0;3694;3800;76
Presidente;78670;SÃO CARLOS DO IVAÍ;SUL;2;PR;100;0;5369;4429;4302;44;0;0;4302;4429;83
Presidente;78697;SÃO JERÔNIMO DA SERRA;SUL;2;PR;63;0;8439;6420;6139;78;0;0;6139;6420;203
Presidente;78719;SÃO JOÃO;SUL;2;PR;151;1;8978;7590;7412;55;0;0;7412;7590;123
Presidente;78735;SÃO JOÃO DO CAIUÁ;SUL;2;PR;87;0;4855;3827;3714;43;0;0;3714;3827;70
Presidente;78751;SÃO JOÃO DO IVAÍ;SUL;2;PR;132;1;9029;7146;6920;80;0;0;6920;7146;146
Presidente;78778;SÃO JOÃO DO TRIUNFO;SUL;2;PR;52;3;11254;9625;9308;190;0;0;9308;9625;127
Presidente;78794;SÃO JORGE DO IVAÍ;SUL;2;PR;102;0;4792;3927;3817;32;0;0;3817;3927;78
Presidente;78816;SÃO JORGE D'OESTE;SUL;2;PR;151;0;7866;6794;6643;67;0;0;6643;6794;84
Presidente;78832;SÃO JOSÉ DA BOA VISTA;SUL;2;PR;20;0;4612;3751;3622;50;0;0;3622;3751;79
Presidente;78859;SÃO JOSÉ DOS PINHAIS;SUL;2;PR;8;0;110678;92121;88590;1403;0;0;88590;92121;2128
Presidente;78859;SÃO JOSÉ DOS PINHAIS;SUL;2;PR;199;0;101544;82115;79108;1338;0;0;79108;82115;1669
Presidente;78875;SÃO MATEUS DO SUL;SUL;2;PR;12;0;33752;28186;27232;456;0;0;27232;28186;498
Presidente;78891;SÃO MIGUEL DO IGUAÇU;SUL;2;PR;122;0;22733;17883;17539;123;0;0;17539;17883;221
Presidente;78913;SÃO PEDRO DO IVAÍ;SUL;2;PR;132;0;6990;5649;5447;70;0;0;5447;5649;132
Presidente;78930;SÃO PEDRO DO PARANÁ;SUL;2;PR;85;0;2417;2019;1980;12;0;0;1980;2019;27
Presidente;78956;SÃO SEBASTIÃO DA AMOREIRA;SUL;2;PR;35;0;6731;5386;5228;63;0;0;5228;5386;95
Presidente;78972;SÃO TOMÉ;SUL;2;PR;149;0;4596;3764;3644;50;0;0;3644;3764;70
Presidente;78999;SAPOPEMA;SUL;2;PR;119;0;5369;4255;4090;65;0;0;4090;4255;100
Presidente;79014;SENGÉS;SUL;2;PR;54;0;13635;10853;10432;174;0;0;10432;10853;247
Presidente;79030;SERTANEJA;SUL;2;PR;26;0;4772;4036;3907;44;0;0;3907;4036;85
Presidente;79057;SERTANÓPOLIS;SUL;2;PR;40;0;13108;10842;10537;113;0;0;10537;10842;192
Presidente;79073;SIQUEIRA CAMPOS;SUL;2;PR;21;0;15982;12733;12140;185;0;0;12140;12733;408
Presidente;79090;TAMBOARA;SUL;2;PR;72;0;4083;3345;3212;37;0;0;3212;3345;96
Presidente;79111;TAPEJARA;SUL;2;PR;86;0;12372;9668;9396;95;0;0;9396;9668;177
Presidente;79138;TEIXEIRA SOARES;SUL;2;PR;53;0;7842;6495;6289;83;0;0;6289;6495;123
Presidente;79154;TELÊMACO BORBA;SUL;2;PR;111;0;50731;42158;40701;731;0;0;40701;42158;726
Presidente;79170;TERRA BOA;SUL;2;PR;173;0;13306;10840;10501;133;0;0;10501;10840;206
Presidente;79197;TERRA RICA;SUL;2;PR;105;0;11948;9362;9094;100;0;0;9094;9362;168
Presidente;79219;TERRA ROXA;SUL;2;PR;125;0;13437;11131;10876;102;0;0;10876;11131;153
Presidente;79235;TIBAGI;SUL;2;PR;17;1;14513;11606;11159;228;0;0;11159;11606;219
Presidente;79251;TIJUCAS DO SUL;SUL;2;PR;199;0;11974;9991;9602;192;0;0;9602;9991;197
Presidente;79278;TOLEDO;SUL;2;PR;75;2;104639;87342;84993;902;0;0;84993;87342;1447
Presidente;79294;TOMAZINA;SUL;2;PR;19;1;6473;5241;5075;57;0;0;5075;5241;109
Presidente;79316;TUNEIRAS DO OESTE;SUL;2;PR;86;0;6920;5476;5352;55;0;0;5352;5476;69
Presidente;79332;UBIRATÃ;SUL;2;PR;98;0;19536;15510;15141;175;0;0;15141;15510;194
Presidente;79359;UMUARAMA;SUL;2;PR;89;0;81354;65652;63870;728;0;0;63870;65652;1054
Presidente;79375;UNIÃO DA VITÓRIA;SUL;2;PR;33;1;40368;32327;31149;495;0;0;31149;32327;683
Presidente;79391;UNIFLOR;SUL;2;PR;71;0;2125;1791;1761;18;0;0;1761;1791;12
Presidente;79413;URAÍ;SUL;2;PR;84;0;8586;7089;6839;88;0;0;6839;7089;162
Presidente;79430;WENCESLAU BRAZ;SUL;2;PR;20;0;14679;11509;11090;186;0;0;11090;11509;233
Presidente;79456;VERÊ;SUL;2;PR;115;0;7019;5994;5882;48;0;0;5882;5994;64
Presidente;79472;VITORINO;SUL;2;PR;73;0;5720;4639;4538;37;0;0;4538;4639;64
Presidente;79499;XAMBRÊ;SUL;2;PR;117;0;5219;4282;4197;41;0;0;4197;4282;44
Presidente;79510;ALTÔNIA;SUL;2;PR;123;1;14789;11794;11445;137;0;0;11445;11794;212
Presidente;79537;ASSIS CHATEAUBRIAND;SUL;2;PR;113;0;27783;22317;21750;218;0;0;21750;22317;349
Presidente;79553;QUEDAS DO IGUAÇU;SUL;2;PR;163;0;24620;18423;18068;138;0;0;18068;18423;217
Presidente;79570;CÉU AZUL;SUL;2;PR;118;0;9008;7339;7178;63;0;0;7178;7339;98
Presidente;79596;GRANDES RIOS;SUL;2;PR;136;0;5216;3849;3726;38;0;0;3726;3849;85
Presidente;79618;INDIANÓPOLIS;SUL;2;PR;149;0;3823;3111;3009;42;0;0;3009;3111;60
Presidente;79634;MATINHOS;SUL;2;PR;194;0;32128;23420;22655;339;0;0;22655;23420;426
Presidente;79650;NOVA AURORA;SUL;2;PR;120;0;10106;8381;8165;78;0;0;8165;8381;138
Presidente;79677;NOVA OLÍMPIA;SUL;2;PR;127;0;4894;3983;3892;35;0;0;3892;3983;56
Presidente;79693;PÉROLA;SUL;2;PR;135;0;9326;7416;7221;82;0;0;7221;7416;113
Presidente;79715;SANTA HELENA;SUL;2;PR;129;1;21259;17103;16792;129;0;0;16792;17103;182
Presidente;79731;TAPIRA;SUL;2;PR;127;0;4750;3766;3672;40;0;0;3672;3766;54
Presidente;79758;MARILENA;SUL;2;PR;96;0;6156;4671;4537;55;0;0;4537;4671;79
Presidente;79774;FRANCISCO ALVES;SUL;2;PR;97;0;6051;4755;4653;37;0;0;4653;4755;65
Presidente;79790;NOVA SANTA ROSA;SUL;2;PR;124;0;6895;5983;5905;38;0;0;5905;5983;40
Presidente;79812;BOA VISTA DA APARECIDA;SUL;2;PR;165;0;7007;5480;5321;61;0;0;5321;5480;98
Presidente;79839;BRAGANEY;SUL;2;PR;126;1;4606;3676;3579;33;0;0;3579;3676;64
Presidente;79855;CAFELÂNDIA;SUL;2;PR;126;0;13272;10923;10653;110;0;0;10653;10923;160
Presidente;79871;TRÊS BARRAS DO PARANÁ;SUL;2;PR;166;0;9175;7462;7289;89;0;0;7289;7462;84
Presidente;79898;VERA CRUZ DO OESTE;SUL;2;PR;118;0;6926;5478;5346;50;0;0;5346;5478;82
Presidente;79910;PRANCHITA;SUL;2;PR;83;0;4627;3948;3866;32;0;0;3866;3948;50
Presidente;79936;TUPÃSSI;SUL;2;PR;148;0;5989;5200;5075;53;0;0;5075;5200;72
Presidente;79952;NOVA PRATA DO IGUAÇU;SUL;2;PR;162;0;8611;7138;7017;53;0;0;7017;7138;68
Presidente;79979;JESUÍTAS;SUL;2;PR;120;0;7526;6111;5920;68;0;0;5920;6111;123
Presidente;79995;SÃO JORGE DO PATROCÍNIO;SUL;2;PR;123;1;5136;4206;4116;40;0;0;4116;4206;50
Presidente;80004;MONTE CARLO;SUL;2;SC;77;2;7150;5734;5568;93;0;0;5568;5734;73
Presidente;80012;ABELARDO LUZ;SUL;2;SC;71;4;12788;9815;9629;93;0;0;9629;9815;93
Presidente;80020;IPORÃ DO OESTE;SUL;2;SC;65;1;7274;6268;6092;86;0;0;6092;6268;90
Presidente;80039;AGROLÂNDIA;SUL;2;SC;57;0;8000;6944;6785;58;0;0;6785;6944;101
Presidente;80047;LINDÓIA DO SUL;SUL;2;SC;90;1;3636;3037;2953;44;0;0;2953;3037;40
Presidente;80055;AGRONÔMICA;SUL;2;SC;102;0;4339;3825;3731;34;0;0;3731;3825;60
Presidente;80063;APIÚNA;SUL;2;SC;15;1;8192;6769;6587;88;0;0;6587;6769;94
Presidente;80071;ÁGUA DOCE;SUL;2;SC;85;0;5447;4520;4428;46;0;0;4428;4520;46
Presidente;80080;DOUTOR PEDRINHO;SUL;2;SC;32;2;3009;2523;2460;25;0;0;2460;2523;38
Presidente;80098;ÁGUAS DE CHAPECÓ;SUL;2;SC;70;7;4758;3994;3887;31;0;0;3887;3994;76
Presidente;80101;JOSÉ BOITEUX;SUL;2;SC;14;2;4293;3596;3522;30;0;0;3522;3596;44
Presidente;80110;ÁGUAS MORNAS;SUL;2;SC;67;5;6051;5328;5082;76;0;0;5082;5328;170
Presidente;80128;VITOR MEIRELES;SUL;2;SC;14;2;4470;3691;3615;29;0;0;3615;3691;47
Presidente;80136;ALFREDO WAGNER;SUL;2;SC;4;1;7658;6755;6556;92;0;0;6556;6755;107
Presidente;80144;UNIÃO DO OESTE;SUL;2;SC;78;2;2469;2131;2083;25;0;0;2083;2131;23
Presidente;80152;ANCHIETA;SUL;2;SC;82;5;4952;4255;4143;54;0;0;4143;4255;58
Presidente;80160;URUPEMA;SUL;2;SC;28;0;2357;1987;1933;32;0;0;1933;1987;22
Presidente;80179;ANGELINA;SUL;2;SC;67;3;4980;4406;4228;84;0;0;4228;4406;94
Presidente;80187;IRACEMINHA;SUL;2;SC;58;1;3666;3132;3057;42;0;0;3057;3132;33
Presidente;80195;ANITA GARIBALDI;SUL;2;SC;52;0;7462;5812;5615;99;0;0;5615;5812;98
Presidente;80209;TIMBÓ GRANDE;SUL;2;SC;51;2;5726;4389;4242;83;0;0;4242;4389;64
Presidente;80217;ANITÁPOLIS;SUL;2;SC;67;1;3143;2680;2563;53;0;0;2563;2680;64
Presidente;80225;ABDON BATISTA;SUL;2;SC;52;0;2503;2174;2131;17;0;0;2131;2174;26
Presidente;80233;ANTÔNIO CARLOS;SUL;2;SC;2;1;8329;7418;7172;85;0;0;7172;7418;161
Presidente;80241;SANTA ROSA DO SUL;SUL;2;SC;54;0;7420;6201;6019;84;0;0;6019;6201;98
Presidente;80250;ARAQUARI;SUL;2;SC;27;1;23905;18834;18329;207;0;0;18329;18834;298
Presidente;80268;CELSO RAMOS;SUL;2;SC;52;0;2580;2191;2125;34;0;0;2125;2191;32
Presidente;80276;ARARANGUÁ;SUL;2;SC;1;6;52833;42400;41153;512;0;0;41153;42400;735
Presidente;80284;SERRA ALTA;SUL;2;SC;83;0;2812;2471;2431;22;0;0;2431;2471;18
Presidente;80292;ARMAZÉM;SUL;2;SC;99;3;6537;5673;5571;42;0;0;5571;5673;60
Presidente;80306;COCAL DO SUL;SUL;2;SC;34;0;14341;11665;11259;131;0;0;11259;11665;275
Presidente;80314;ARROIO TRINTA;SUL;2;SC;36;0;3173;2708;2627;34;0;0;2627;2708;47
Presidente;80322;NOVA ITABERABA;SUL;2;SC;66;2;3942;3460;3386;38;0;0;3386;3460;36
Presidente;80330;ASCURRA;SUL;2;SC;15;2;6347;5232;5062;68;0;0;5062;5232;102
Presidente;80349;SANTA TEREZINHA;SUL;2;SC;38;3;6569;5554;5426;68;0;0;5426;5554;60
Presidente;80357;ATALANTA;SUL;2;SC;57;1;2897;2521;2471;28;0;0;2471;2521;22
Presidente;80365;MIRIM DOCE;SUL;2;SC;46;0;2319;1979;1939;19;0;0;1939;1979;21
Presidente;80373;AURORA;SUL;2;SC;102;0;5111;4524;4455;22;0;0;4455;4524;47
Presidente;80381;CERRO NEGRO;SUL;2;SC;52;0;3209;2643;2581;40;0;0;2581;2643;22
Presidente;80390;BALNEÁRIO CAMBORIÚ;SUL;2;SC;56;0;83496;67599;65808;746;0;0;65808;67599;1045
Presidente;80390;BALNEÁRIO CAMBORIÚ;SUL;2;SC;103;4;21114;16611;16038;210;0;0;16038;16611;363
Presidente;80403;PASSO DE TORRES;SUL;2;SC;54;0;7273;5865;5681;86;0;0;5681;5865;98
Presidente;80411;BARRA VELHA;SUL;2;SC;68;1;26946;20445;19897;214;0;0;19897;20445;334
Presidente;80420;BRAÇO DO TROMBUDO;SUL;2;SC;57;1;3086;2776;2720;23;0;0;2720;2776;33
Presidente;80438;BENEDITO NOVO;SUL;2;SC;32;1;8241;6916;6689;95;0;0;6689;6916;132
Presidente;80446;SUL BRASIL;SUL;2;SC;83;0;2424;2138;2093;23;0;0;2093;2138;22
Presidente;80454;BIGUAÇU;SUL;2;SC;2;5;52995;43410;41696;601;0;0;41696;43410;1113
Presidente;80462;VARGEM;SUL;2;SC;7;0;2574;2067;2024;17;0;0;2024;2067;26
Presidente;80470;BLUMENAU;SUL;2;SC;3;0;148921;124204;119578;1545;0;0;119578;124204;3081
Presidente;80470;BLUMENAU;SUL;2;SC;88;0;114154;95646;91970;1103;0;0;91970;95646;2573
Presidente;80489;ARABUTÃ;SUL;2;SC;90;0;3837;3243;3152;31;0;0;3152;3243;60
Presidente;80497;BOM RETIRO;SUL;2;SC;4;0;6487;5314;5128;81;0;0;5128;5314;105
Presidente;80500;ÁGUAS FRIAS;SUL;2;SC;66;0;2493;2220;2159;30;0;0;2159;2220;31
Presidente;80519;BOTUVERÁ;SUL;2;SC;5;1;4311;3860;3735;49;0;0;3735;3860;76
Presidente;80527;GUATAMBÚ;SUL;2;SC;35;3;5843;5032;4904;65;0;0;4904;5032;63
Presidente;80535;BRAÇO DO NORTE;SUL;2;SC;44;1;24780;20932;20436;200;0;0;20436;20932;296
Presidente;80543;PLANALTO ALEGRE;SUL;2;SC;70;0;2756;2393;2349;20;0;0;2349;2393;24
Presidente;80551;BRUSQUE;SUL;2;SC;5;0;30313;26057;25290;280;0;0;25290;26057;487
Presidente;80551;BRUSQUE;SUL;2;SC;86;1;64463;55253;53579;608;0;0;53579;55253;1066
Presidente;80560;RIQUEZA;SUL;2;SC;41;0;4081;3420;3350;32;0;0;3350;3420;38
Presidente;80578;CAÇADOR;SUL;2;SC;6;1;53679;42184;40755;717;0;0;40755;42184;712
Presidente;80586;LAJEADO GRANDE;SUL;2;SC;48;0;1469;1308;1282;12;0;0;1282;1308;14
Presidente;80594;CAIBI;SUL;2;SC;41;0;4922;4215;4133;32;0;0;4133;4215;50
Presidente;80608;RIO RUFINO;SUL;2;SC;4;0;2309;1916;1870;23;0;0;1870;1916;23
Presidente;80616;CAMBORIÚ;SUL;2;SC;103;3;56905;45749;44379;545;0;0;44379;45749;825
Presidente;80624;PASSOS MAIA;SUL;2;SC;63;3;3326;2767;2722;25;0;0;2722;2767;20
Presidente;80632;CAMPO ALEGRE;SUL;2;SC;30;1;9798;8169;7953;89;0;0;7953;8169;127
Presidente;80640;SÃO JOÃO DO OESTE;SUL;2;SC;65;1;5121;4438;4319;45;0;0;4319;4438;74
Presidente;80659;CAMPO BELO DO SUL;SUL;2;SC;52;1;5974;4936;4803;56;0;0;4803;4936;77
Presidente;80667;CALMON;SUL;2;SC;6;0;3202;2353;2310;26;0;0;2310;2353;17
Presidente;80675;CAMPO ERÊ;SUL;2;SC;69;1;7224;5851;5718;72;0;0;5718;5851;61
Presidente;80683;BALNEÁRIO BARRA DO SUL;SUL;2;SC;27;0;10843;8295;8112;59;0;0;8112;8295;124
Presidente;80691;CAMPOS NOVOS;SUL;2;SC;7;1;26647;21303;20762;293;0;0;20762;21303;248
Presidente;80705;PARAÍSO;SUL;2;SC;82;3;3715;3042;2963;36;0;0;2963;3042;43
Presidente;80713;CANELINHA;SUL;2;SC;31;1;9202;7694;7460;87;0;0;7460;7694;147
Presidente;80721;SANTA HELENA;SUL;2;SC;45;2;2262;1962;1898;34;0;0;1898;1962;30
Presidente;80730;CANOINHAS;SUL;2;SC;8;13;42833;34653;33033;661;0;0;33033;34653;959
Presidente;80748;BELMONTE;SUL;2;SC;45;0;2404;1986;1931;27;0;0;1931;1986;28
Presidente;80756;CAPINZAL;SUL;2;SC;37;1;17185;14386;13934;202;0;0;13934;14386;250
Presidente;80764;NOVO HORIZONTE;SUL;2;SC;49;1;2468;2152;2116;22;0;0;2116;2152;14
Presidente;80772;CATANDUVAS;SUL;2;SC;18;0;8208;6964;6832;54;0;0;6832;6964;78
Presidente;80780;SÃO MIGUEL DA BOA VISTA;SUL;2;SC;58;0;1716;1435;1407;11;0;0;1407;1435;17
Presidente;80799;CAXAMBU DO SUL;SUL;2;SC;70;2;4364;3752;3684;38;0;0;3684;3752;30
Presidente;80802;ARVOREDO;SUL;2;SC;61;0;2445;2137;2085;29;0;0;2085;2137;23
Presidente;80810;CHAPECÓ;SUL;2;SC;35;4;80362;66831;65122;747;0;0;65122;66831;962
Presidente;80810;CHAPECÓ;SUL;2;SC;94;6;79838;66514;64815;747;0;0;64815;66514;952
Presidente;80829;IPUAÇU;SUL;2;SC;71;1;5565;4591;4509;39;0;0;4509;4591;43
Presidente;80837;CONCÓRDIA;SUL;2;SC;9;8;38634;32101;31271;332;0;0;31271;32101;498
Presidente;80837;CONCÓRDIA;SUL;2;SC;90;3;20877;17384;16951;200;0;0;16951;17384;233
Presidente;80845;OURO VERDE;SUL;2;SC;71;6;2012;1678;1649;10;0;0;1649;1678;19
Presidente;80853;CORONEL FREITAS;SUL;2;SC;94;4;8147;7015;6823;86;0;0;6823;7015;106
Presidente;80861;IRATI;SUL;2;SC;78;1;2046;1748;1692;40;0;0;1692;1748;16
